,Opentime,Close,MA1,MA2
328,1652868000000,0.07204,,
329,1652868900000,0.07184,,
330,1652869800000,0.07172,,
331,1652870700000,0.07179,,
332,1652871600000,0.07157,,
333,1652872500000,0.07139,,
334,1652873400000,0.0717,,
335,1652874300000,0.0715,,
336,1652875200000,0.07122,,
337,1652876100000,0.07107,,
338,1652877000000,0.07076,,
339,1652877900000,0.07009,,
340,1652878800000,0.07007,,
341,1652879700000,0.06984,,
342,1652880600000,0.06961,,
343,1652881500000,0.06975,,
344,1652882400000,0.07015,,
345,1652883300000,0.07031,,
346,1652884200000,0.06983,,
347,1652885100000,0.07026,,
348,1652886000000,0.07017,,
349,1652886900000,0.06969,,
350,1652887800000,0.0698,,
351,1652888700000,0.07005,,
352,1652889600000,0.0701,,
353,1652890500000,0.07057,,
354,1652891400000,0.07067,,
355,1652892300000,0.07103,,
356,1652893200000,0.07093,,
357,1652894100000,0.07113,,
358,1652895000000,0.07099,,
359,1652895900000,0.07091,,
360,1652896800000,0.07093,,
361,1652897700000,0.07138,,
362,1652898600000,0.07126,,
363,1652899500000,0.07159,,
364,1652900400000,0.07185,,
365,1652901300000,0.07201,,
366,1652902200000,0.07195,,
367,1652903100000,0.07199,,
368,1652904000000,0.07194,,
369,1652904900000,0.07223,,
370,1652905800000,0.07208,,
371,1652906700000,0.07201,,
372,1652907600000,0.07204,,
373,1652908500000,0.07194,,
374,1652909400000,0.07178,,
375,1652910300000,0.0716,,
376,1652911200000,0.07176,,
377,1652912100000,0.07152,,
378,1652913000000,0.07143,,
379,1652913900000,0.07127,,
380,1652914800000,0.07158,,
381,1652915700000,0.07089,,
382,1652916600000,0.07121,,
383,1652917500000,0.071,,
384,1652918400000,0.07161,,
385,1652919300000,0.07147,,
386,1652920200000,0.07126,,
387,1652921100000,0.07118,,
388,1652922000000,0.0715,,
389,1652922900000,0.07147,,
390,1652923800000,0.07106,,
391,1652924700000,0.07052,,
392,1652925600000,0.07013,,
393,1652926500000,0.07047,,
394,1652927400000,0.07063,,
395,1652928300000,0.07138,,
396,1652929200000,0.07155,,
397,1652930100000,0.07177,,
398,1652931000000,0.07179,,
399,1652931900000,0.07198,,
400,1652932800000,0.07213,,
401,1652933700000,0.07184,,
402,1652934600000,0.07201,,
403,1652935500000,0.07167,,
404,1652936400000,0.07157,,
405,1652937300000,0.07151,,
406,1652938200000,0.07125,,
407,1652939100000,0.07136,,
408,1652940000000,0.07177,,
409,1652940900000,0.07206,,
410,1652941800000,0.07182,,
411,1652942700000,0.07291,,
412,1652943600000,0.07304,,
413,1652944500000,0.07317,,
414,1652945400000,0.07313,,
415,1652946300000,0.07317,,
416,1652947200000,0.0732,,
417,1652948100000,0.07308,,
418,1652949000000,0.07274,,
419,1652949900000,0.07248,,
420,1652950800000,0.07248,,
421,1652951700000,0.07255,,
422,1652952600000,0.07208,,
423,1652953500000,0.07247,,
424,1652954400000,0.07258,,
425,1652955300000,0.07231,,
426,1652956200000,0.07271,,
427,1652957100000,0.07274,,
428,1652958000000,0.0725,,
429,1652958900000,0.07291,,
430,1652959800000,0.07352,,
431,1652960700000,0.07441,,
432,1652961600000,0.0737,,
433,1652962500000,0.07366,,
434,1652963400000,0.07346,,
435,1652964300000,0.07369,,
436,1652965200000,0.07389,,
437,1652966100000,0.07365,,
438,1652967000000,0.07334,,
439,1652967900000,0.07361,,
440,1652968800000,0.07383,,
441,1652969700000,0.07379,,
442,1652970600000,0.07364,,
443,1652971500000,0.07381,,
444,1652972400000,0.07394,,
445,1652973300000,0.074,,
446,1652974200000,0.07431,,
447,1652975100000,0.07428,,
448,1652976000000,0.07406,,
449,1652976900000,0.07407,,
450,1652977800000,0.07363,,
451,1652978700000,0.07379,,
452,1652979600000,0.07372,,
453,1652980500000,0.07369,,
454,1652981400000,0.07383,,
455,1652982300000,0.07411,,
456,1652983200000,0.07424,,
457,1652984100000,0.07372,,
458,1652985000000,0.07376,,
459,1652985900000,0.0741,,
460,1652986800000,0.07371,,
461,1652987700000,0.0734,,
462,1652988600000,0.07346,,
463,1652989500000,0.07328,,
464,1652990400000,0.0734,,
465,1652991300000,0.07342,,
466,1652992200000,0.07355,,
467,1652993100000,0.07375,,
468,1652994000000,0.07394,,
469,1652994900000,0.07376,,
470,1652995800000,0.07354,,
471,1652996700000,0.07344,,
472,1652997600000,0.07341,,
473,1652998500000,0.0732,,
474,1652999400000,0.07319,,
475,1653000300000,0.07346,,
476,1653001200000,0.07347,,
477,1653002100000,0.07383,,
478,1653003000000,0.07385,,
479,1653003900000,0.07357,,
480,1653004800000,0.07329,,
481,1653005700000,0.07323,,
482,1653006600000,0.07347,,
483,1653007500000,0.07371,,
484,1653008400000,0.0737,,
485,1653009300000,0.07391,,
486,1653010200000,0.07426,,
487,1653011100000,0.07428,,
488,1653012000000,0.07388,,
489,1653012900000,0.07409,,
490,1653013800000,0.0742,,
491,1653014700000,0.07453,,
492,1653015600000,0.07425,,
493,1653016500000,0.07415,,
494,1653017400000,0.07422,,
495,1653018300000,0.07437,,
496,1653019200000,0.07459,,
497,1653020100000,0.07434,,
498,1653021000000,0.0743,,
499,1653021900000,0.07467,,
500,1653022800000,0.07462,,
501,1653023700000,0.07456,,
502,1653024600000,0.07502,,
503,1653025500000,0.07482,,
504,1653026400000,0.07454,,
505,1653027300000,0.07377,,
506,1653028200000,0.07368,,
507,1653029100000,0.07362,,
508,1653030000000,0.0737,,
509,1653030900000,0.07362,,
510,1653031800000,0.07379,,
511,1653032700000,0.07366,,
512,1653033600000,0.07408,,
513,1653034500000,0.07423,,
514,1653035400000,0.07436,,
515,1653036300000,0.07446,,
516,1653037200000,0.07431,,
517,1653038100000,0.07428,,
518,1653039000000,0.07446,,
519,1653039900000,0.07449,,
520,1653040800000,0.07451,,
521,1653041700000,0.07413,,
522,1653042600000,0.07424,,
523,1653043500000,0.07455,,
524,1653044400000,0.07469,,
525,1653045300000,0.07447,,
526,1653046200000,0.07468,,
527,1653047100000,0.07487,,
528,1653048000000,0.07425,,
529,1653048900000,0.0743,,
530,1653049800000,0.07419,,
531,1653050700000,0.07377,,
532,1653051600000,0.07382,,
533,1653052500000,0.07385,,
534,1653053400000,0.07396,,
535,1653054300000,0.07385,,
536,1653055200000,0.07303,,
537,1653056100000,0.07248,,
538,1653057000000,0.07247,,
539,1653057900000,0.07243,,
540,1653058800000,0.07245,,
541,1653059700000,0.07253,,
542,1653060600000,0.0726,,
543,1653061500000,0.07286,,
544,1653062400000,0.07287,,
545,1653063300000,0.07329,,
546,1653064200000,0.07313,,
547,1653065100000,0.0735,,
548,1653066000000,0.07353,,
549,1653066900000,0.07302,,
550,1653067800000,0.07333,,
551,1653068700000,0.0735,,
552,1653069600000,0.07312,,
553,1653070500000,0.07334,,
554,1653071400000,0.07348,,
555,1653072300000,0.07339,,
556,1653073200000,0.07247,,
557,1653074100000,0.07121,,
558,1653075000000,0.07021,,
559,1653075900000,0.07047,,
560,1653076800000,0.07071,,
561,1653077700000,0.07117,,
562,1653078600000,0.07087,,
563,1653079500000,0.07101,,
564,1653080400000,0.07116,,
565,1653081300000,0.07131,,
566,1653082200000,0.07099,,
567,1653083100000,0.07106,,
568,1653084000000,0.07135,,
569,1653084900000,0.07155,,
570,1653085800000,0.07144,,
571,1653086700000,0.0712,,
572,1653087600000,0.0717,,
573,1653088500000,0.0715,,
574,1653089400000,0.07139,,
575,1653090300000,0.07124,,
576,1653091200000,0.07139,,
577,1653092100000,0.07146,,
578,1653093000000,0.07153,,
579,1653093900000,0.07141,,
580,1653094800000,0.0712,,
581,1653095700000,0.07081,,
582,1653096600000,0.07073,,
583,1653097500000,0.07092,,
584,1653098400000,0.07064,,
585,1653099300000,0.07123,,
586,1653100200000,0.07125,,
587,1653101100000,0.07128,,
588,1653102000000,0.07102,,
589,1653102900000,0.07094,,
590,1653103800000,0.07141,,
591,1653104700000,0.07154,,
592,1653105600000,0.07152,,
593,1653106500000,0.07145,,
594,1653107400000,0.07165,,
595,1653108300000,0.07161,,
596,1653109200000,0.07173,,
597,1653110100000,0.07114,,
598,1653111000000,0.07124,,
599,1653111900000,0.07138,,
600,1653112800000,0.07134,,
601,1653113700000,0.07169,,
602,1653114600000,0.07164,,
603,1653115500000,0.07169,,
604,1653116400000,0.07148,,
605,1653117300000,0.07181,,
606,1653118200000,0.07188,,
607,1653119100000,0.07173,,
608,1653120000000,0.07198,,
609,1653120900000,0.07191,,
610,1653121800000,0.07184,,
611,1653122700000,0.07184,,
612,1653123600000,0.07182,,
613,1653124500000,0.07173,,
614,1653125400000,0.07184,,
615,1653126300000,0.07191,,
616,1653127200000,0.07202,,
617,1653128100000,0.07163,,
618,1653129000000,0.07173,,
619,1653129900000,0.07195,,
620,1653130800000,0.07181,,
621,1653131700000,0.07184,,
622,1653132600000,0.07179,,
623,1653133500000,0.07205,,
624,1653134400000,0.07211,,
625,1653135300000,0.07206,,
626,1653136200000,0.07226,,
627,1653137100000,0.07239,,
628,1653138000000,0.07236,,
629,1653138900000,0.07252,,
630,1653139800000,0.07272,,
631,1653140700000,0.07277,,
632,1653141600000,0.07277,,
633,1653142500000,0.07294,,
634,1653143400000,0.07491,,
635,1653144300000,0.07544,,
636,1653145200000,0.07485,,
637,1653146100000,0.07505,,
638,1653147000000,0.0747,,
639,1653147900000,0.07489,,
640,1653148800000,0.07457,,
641,1653149700000,0.07448,,
642,1653150600000,0.07448,,
643,1653151500000,0.07413,,
644,1653152400000,0.07437,,
645,1653153300000,0.07415,,
646,1653154200000,0.07391,,
647,1653155100000,0.07384,,
648,1653156000000,0.07425,,
649,1653156900000,0.07399,,
650,1653157800000,0.07402,,
651,1653158700000,0.07428,,
652,1653159600000,0.07428,,
653,1653160500000,0.07379,,
654,1653161400000,0.07371,,
655,1653162300000,0.07386,,
656,1653163200000,0.07389,,
657,1653164100000,0.07385,,
658,1653165000000,0.07358,,
659,1653165900000,0.07375,,
660,1653166800000,0.07405,,
661,1653167700000,0.07403,,
662,1653168600000,0.07411,,
663,1653169500000,0.07378,,
664,1653170400000,0.07383,,
665,1653171300000,0.07399,,
666,1653172200000,0.07414,,
667,1653173100000,0.0743,,
668,1653174000000,0.0742,,
669,1653174900000,0.07439,,
670,1653175800000,0.07416,,
671,1653176700000,0.07404,,
672,1653177600000,0.07399,,
673,1653178500000,0.07395,,
674,1653179400000,0.07401,,
675,1653180300000,0.07419,,
676,1653181200000,0.07426,,
677,1653182100000,0.07419,,
678,1653183000000,0.07437,,
679,1653183900000,0.07432,,
680,1653184800000,0.07408,,
681,1653185700000,0.07388,,
682,1653186600000,0.07377,,
683,1653187500000,0.07406,,
684,1653188400000,0.0742,,
685,1653189300000,0.07422,,
686,1653190200000,0.07422,,
687,1653191100000,0.07427,,
688,1653192000000,0.07431,,
689,1653192900000,0.0739,,
690,1653193800000,0.07384,,
691,1653194700000,0.07364,,
692,1653195600000,0.0739,,
693,1653196500000,0.07419,,
694,1653197400000,0.07406,,
695,1653198300000,0.07417,,
696,1653199200000,0.07429,,
697,1653200100000,0.07445,,
698,1653201000000,0.07446,,
699,1653201900000,0.07437,,
700,1653202800000,0.07443,,
701,1653203700000,0.07472,,
702,1653204600000,0.07485,,
703,1653205500000,0.07505,,
704,1653206400000,0.07471,,
705,1653207300000,0.07488,,
706,1653208200000,0.07499,,
707,1653209100000,0.07507,,
708,1653210000000,0.07536,,
709,1653210900000,0.07512,,
710,1653211800000,0.07548,,
711,1653212700000,0.0755,,
712,1653213600000,0.0756,,
713,1653214500000,0.07563,,
714,1653215400000,0.07559,,
715,1653216300000,0.07555,,
716,1653217200000,0.07562,,
717,1653218100000,0.07516,,
718,1653219000000,0.07531,,
719,1653219900000,0.07534,,
720,1653220800000,0.07565,,
721,1653221700000,0.07546,,
722,1653222600000,0.07557,,
723,1653223500000,0.0767,,
724,1653224400000,0.0763,,
725,1653225300000,0.07643,,
726,1653226200000,0.07604,,
727,1653227100000,0.07623,,
728,1653228000000,0.07615,,
729,1653228900000,0.07616,,
730,1653229800000,0.07596,,
731,1653230700000,0.07607,,
732,1653231600000,0.07616,,
733,1653232500000,0.07578,,
734,1653233400000,0.0762,,
735,1653234300000,0.07609,,
736,1653235200000,0.0757,,
737,1653236100000,0.07607,,
738,1653237000000,0.07592,,
739,1653237900000,0.07626,,
740,1653238800000,0.07652,,
741,1653239700000,0.0768,,
742,1653240600000,0.07668,,
743,1653241500000,0.0766,,
744,1653242400000,0.07633,,
745,1653243300000,0.07678,,
746,1653244200000,0.07697,,
747,1653245100000,0.0771,,
748,1653246000000,0.0771,,
749,1653246900000,0.07707,,
750,1653247800000,0.07713,,
751,1653248700000,0.07715,,
752,1653249600000,0.07693,,
753,1653250500000,0.07698,,
754,1653251400000,0.07737,,
755,1653252300000,0.07746,,
756,1653253200000,0.07748,,
757,1653254100000,0.07752,,
758,1653255000000,0.07731,,
759,1653255900000,0.07758,,
760,1653256800000,0.07836,,
761,1653257700000,0.07827,,
762,1653258600000,0.07845,,
763,1653259500000,0.07829,,
764,1653260400000,0.07818,,
765,1653261300000,0.07806,,
766,1653262200000,0.078,,
767,1653263100000,0.07815,,
768,1653264000000,0.07886,,
769,1653264900000,0.07849,,
770,1653265800000,0.07884,,
771,1653266700000,0.0787,,
772,1653267600000,0.07817,,
773,1653268500000,0.07759,,
774,1653269400000,0.07693,,
775,1653270300000,0.07699,,
776,1653271200000,0.07703,,
777,1653272100000,0.07712,,
778,1653273000000,0.07707,,
779,1653273900000,0.07695,,
780,1653274800000,0.07716,,
781,1653275700000,0.07707,,
782,1653276600000,0.07723,,
783,1653277500000,0.07727,,
784,1653278400000,0.07772,,
785,1653279300000,0.07784,,
786,1653280200000,0.0776,,
787,1653281100000,0.0772,,
788,1653282000000,0.07741,,
789,1653282900000,0.07728,,
790,1653283800000,0.07718,,
791,1653284700000,0.07757,,
792,1653285600000,0.07756,,
793,1653286500000,0.07759,,
794,1653287400000,0.07784,,
795,1653288300000,0.07783,,
796,1653289200000,0.07795,,
797,1653290100000,0.07811,,
798,1653291000000,0.07804,,
799,1653291900000,0.07791,,
800,1653292800000,0.0781,,
801,1653293700000,0.07779,,
802,1653294600000,0.07729,,
803,1653295500000,0.0772,,
804,1653296400000,0.07738,,
805,1653297300000,0.07726,,
806,1653298200000,0.07692,,
807,1653299100000,0.07724,,
808,1653300000000,0.07754,,
809,1653300900000,0.07751,,
810,1653301800000,0.07729,,
811,1653302700000,0.07728,,
812,1653303600000,0.07756,,
813,1653304500000,0.07764,,
814,1653305400000,0.07781,,
815,1653306300000,0.07756,,
816,1653307200000,0.07758,,
817,1653308100000,0.07757,,
818,1653309000000,0.0773,,
819,1653309900000,0.07703,,
820,1653310800000,0.07675,,
821,1653311700000,0.07656,,
822,1653312600000,0.07674,,
823,1653313500000,0.07669,,
824,1653314400000,0.07615,,
825,1653315300000,0.07647,,
826,1653316200000,0.07633,,
827,1653317100000,0.07591,,
828,1653318000000,0.07616,,
829,1653318900000,0.07622,,
830,1653319800000,0.07619,,
831,1653320700000,0.07632,,
832,1653321600000,0.07638,,
833,1653322500000,0.0767,,
834,1653323400000,0.07733,,
835,1653324300000,0.07927,,
836,1653325200000,0.07983,,
837,1653326100000,0.08013,,
838,1653327000000,0.08048,,
839,1653327900000,0.0814,,
840,1653328800000,0.0815,,
841,1653329700000,0.08208,,
842,1653330600000,0.08207,,
843,1653331500000,0.08189,,
844,1653332400000,0.08156,,
845,1653333300000,0.08032,,
846,1653334200000,0.08064,,
847,1653335100000,0.0795,,
848,1653336000000,0.08045,,
849,1653336900000,0.08068,,
850,1653337800000,0.08034,,
851,1653338700000,0.0803,,
852,1653339600000,0.07991,,
